date,open,close
2021-01-04,1658.35,1646.0
2021-01-05,1640.0,1617.65
2021-01-06,1630.0,1582.2
2021-01-07,1590.0,1572.0
2021-01-08,1576.05,1581.4
2021-01-11,1615.0,1616.3
2021-01-12,1627.0,1600.0
2021-01-13,1605.3,1600.0
2021-01-14,1592.0,1600.0
2021-01-15,1599.45,1570.0
2021-01-18,1576.0,1600.9
2021-01-19,1600.9,1614.0
2021-01-20,1625.95,1610.0
2021-01-21,1616.2,1571.1
2021-01-22,1600.6,1600.0
2021-01-25,1605.0,1561.2
2021-01-27,1579.0,1522.0
2021-01-28,1522.0,1539.6
2021-01-29,1580.0,1513.5
2021-02-01,1487.6,1535.45
2021-02-02,1543.15,1627.4
2021-02-03,1599.0,1587.35
2021-02-04,1595.2,1635.0
2021-02-05,1646.0,1608.6
2021-02-08,1595.0,1645.0
2021-02-09,1646.05,1625.0
2021-02-10,1620.0,1605.0
2021-02-11,1610.0,1642.6
2021-02-12,1627.7,1639.4
2021-02-15,1640.0,1663.0
2021-02-16,1669.2,1681.9
2021-02-17,1671.1,1684.2
2021-02-18,1704.0,1708.0
2021-02-19,1712.0,1700.0
2021-02-22,1701.0,1861.35
2021-02-23,1920.0,1819.75
2021-02-24,1829.3,1862.75
2021-02-25,1930.0,1865.1
2021-02-26,1852.65,1901.8
2021-03-01,1924.6,1930.3
2021-03-02,1920.0,1981.55
2021-03-03,2000.0,1969.95
2021-03-04,1957.0,1993.45
2021-03-05,1994.7,1929.5
2021-03-08,1944.95,1900.0
2021-03-09,1903.0,1891.7
2021-03-10,1883.0,1972.55
2021-03-12,1982.3,1972.0
2021-03-15,1991.8,1963.35
2021-03-16,1990.0,2011.95
2021-03-17,2028.05,1970.0
2021-03-18,1978.0,1951.0
2021-03-19,1926.7,1888.65
2021-03-22,1855.0,1872.85
2021-03-23,1872.85,1875.05
2021-03-24,1875.95,1864.3
2021-03-25,1850.2,1847.0
2021-03-26,1850.05,1870.0
2021-03-30,1874.0,1890.0
2021-03-31,1900.55,1907.7
2021-04-01,1898.6,1998.95
2021-04-05,2090.0,2035.0
2021-04-06,2040.0,2023.0
2021-04-07,2050.0,2019.2
2021-04-08,2038.0,2035.0
2021-04-09,2024.85,2023.0
2021-04-12,2009.0,1967.25
2021-04-13,1985.0,2020.0
2021-04-15,2000.0,1926.0
2021-04-16,1959.0,1940.0
2021-04-19,1979.95,1977.0
2021-04-20,1983.8,1924.0
2021-04-22,1922.0,1950.0
2021-04-23,1943.8,1922.8
2021-04-26,1944.95,1922.0
2021-04-27,1944.75,1939.95
2021-04-28,1974.95,1940.0
2021-04-29,1969.95,1950.0
2021-04-30,1949.8,1951.15
2021-05-03,1925.0,1960.0
2021-05-04,1966.0,1931.5
2021-05-05,1936.6,1940.25
2021-05-06,1949.0,1934.8
2021-05-07,1945.0,1924.0
2021-05-10,1932.0,1935.05
2021-05-11,1910.0,1914.95
2021-05-12,1930.0,1850.0
2021-05-14,1850.0,1859.0
2021-05-17,1889.0,1903.0
2021-05-18,1900.0,1935.75
2021-05-19,1940.0,1935.0
2021-05-20,1960.0,1920.1
2021-05-21,1934.05,1934.0
2021-05-24,1949.8,1940.0
2021-05-25,1949.8,1940.0
2021-05-26,1954.0,1937.0
2021-05-27,1944.7,1949.0
2021-05-28,1953.75,1941.3
2021-05-31,1940.1,1975.0
2021-06-01,1979.95,1917.0
2021-06-02,1932.0,1945.0
2021-06-03,2000.0,2003.85
2021-06-04,2050.0,2012.0
2021-06-07,2029.95,2035.15
2021-06-08,2045.6,2016.95
2021-06-09,2017.0,1950.0
2021-06-10,1962.0,2010.0
2021-06-11,2023.0,2018.0
2021-06-14,2027.0,2021.0
2021-06-15,2030.0,2030.0
2021-06-16,2032.0,2029.45
2021-06-17,2028.8,2018.5
2021-06-18,2016.0,2043.05
2021-06-21,2035.25,2065.0
2021-06-22,2100.0,2053.8
2021-06-23,2070.0,2038.45
2021-06-24,2049.95,2040.0
2021-06-25,2055.95,2041.5
2021-06-28,2050.0,2044.8
2021-06-29,2044.8,2040.0
2021-06-30,2036.0,2057.0
2021-07-01,2055.0,2056.0
2021-07-02,2065.0,2060.0
2021-07-05,2057.0,2045.05
2021-07-06,2064.0,2065.0
2021-07-07,2051.3,2062.0
2021-07-08,2065.0,2048.3
2021-07-09,2056.0,2060.0
2021-07-12,2079.05,2060.5
2021-07-13,2052.0,2065.0
2021-07-14,2048.0,2066.2
2021-07-15,2066.05,2065.0
2021-07-16,2070.0,2067.0
2021-07-19,2073.85,2059.0
2021-07-20,2070.0,2050.0
2021-07-22,2060.0,2058.0
2021-07-23,2067.95,2062.0
2021-07-26,2059.7,2060.0
2021-07-27,2062.0,2066.95
2021-07-28,2071.0,2074.95
2021-07-29,2099.9,2094.0
2021-07-30,2090.0,2169.0
2021-08-02,2180.0,2145.0
2021-08-03,2150.0,2151.0
2021-08-04,2180.0,2081.0
2021-08-05,2109.0,2172.0
2021-08-06,2142.0,2149.05
2021-08-09,2101.0,2075.0
2021-08-10,2092.7,2080.0
2021-08-11,2095.0,2141.0
2021-08-12,2155.0,2110.0
2021-08-13,2128.1,2120.5
2021-08-16,2149.85,2080.0
2021-08-17,2120.0,2110.0
2021-08-18,2133.0,2117.0
2021-08-20,2100.0,2085.0
2021-08-23,2097.0,2074.05
2021-08-24,2050.0,2092.15
2021-08-25,2130.0,2070.1
2021-08-26,2090.0,2069.45
2021-08-27,2075.9,2137.0
2021-08-30,2175.0,2165.0
2021-08-31,2159.9,2150.0
2021-09-01,2168.75,2155.0
2021-09-02,2160.0,2125.05
2021-09-03,2148.35,2130.0
2021-09-06,2140.75,2110.0
2021-09-07,2139.0,2125.0
2021-09-08,2140.6,2145.0
2021-09-09,2159.55,2140.0
2021-09-13,2141.5,2153.9
2021-09-14,2174.95,2160.0
2021-09-15,2170.0,2157.0
2021-09-16,2160.05,2150.2
2021-09-17,2140.0,2199.95
2021-09-20,2204.9,2182.3
2021-09-21,2177.0,2167.05
2021-09-22,2195.0,2177.0
2021-09-23,2175.0,2183.0
2021-09-24,2179.95,2185.05
2021-09-27,2187.0,2182.0
2021-09-28,2160.5,2218.0
2021-09-29,2199.5,2197.4
2021-09-30,2208.0,2195.0
2021-10-01,2229.9,2170.0
2021-10-04,2185.0,2180.0
2021-10-05,2190.25,2183.2
2021-10-06,2215.0,2161.0
2021-10-07,2188.0,2201.95
2021-10-08,2269.9,2207.15
2021-10-11,2203.25,2205.0
2021-10-12,2218.6,2205.0
2021-10-13,2209.0,2186.5
2021-10-14,2195.0,2213.0
2021-10-18,2211.35,2220.0
2021-10-19,2222.0,2191.0
2021-10-20,2219.8,2218.05
2021-10-21,2206.0,2294.0
2021-10-22,2269.3,2205.0
2021-10-25,2205.0,2189.0
2021-10-26,2192.75,2195.0
2021-10-27,2229.35,2200.0
2021-10-28,2208.0,2162.0
2021-10-29,2195.0,2149.0
2021-11-01,2142.55,2113.0
2021-11-02,2120.05,2121.55
2021-11-03,2155.0,2172.0
2021-11-04,2197.0,2184.0
2021-11-08,2176.35,2190.0
2021-11-09,2193.2,2182.0
2021-11-10,2180.0,2138.35
2021-11-11,2166.0,2162.0
2021-11-12,2165.0,2222.15
2021-11-15,2269.0,2217.0
2021-11-16,2206.5,2154.75
2021-11-17,2149.0,2171.0
2021-11-18,2179.95,2130.0
2021-11-22,2115.0,2146.95
2021-11-23,2105.0,2161.15
2021-11-24,2156.95,2209.0
2021-11-25,2202.0,2170.0
2021-11-26,2160.0,2117.0
2021-11-29,2110.0,2040.0
2021-11-30,2090.0,2215.0
2021-12-01,2182.05,2195.05
2021-12-02,2200.0,2109.5
2021-12-03,2116.0,2029.25
2021-12-06,2050.0,1933.0
2021-12-07,1955.0,1934.5
2021-12-08,1935.0,1985.0
2021-12-09,2021.5,1964.0
2021-12-10,1959.0,2009.0
2021-12-13,2041.0,1976.0
2021-12-14,1967.0,1920.05
2021-12-15,1918.0,1900.0
2021-12-16,1909.95,1891.05
2021-12-17,1907.75,1924.0
2021-12-20,1930.0,1930.0
2021-12-21,1898.5,1920.1
2021-12-22,1921.6,1890.05
2021-12-23,1895.3,1908.0
2021-12-24,1900.0,1900.0
2021-12-27,1883.75,1972.95
2021-12-28,1956.4,1910.0
2021-12-29,1913.05,1920.0
2021-12-30,1905.9,1917.0
2021-12-31,1954.65,1945.0
2022-01-03,1940.0,1915.7
2022-01-04,1918.0,1950.0
2022-01-05,1926.55,1920.0
2022-01-06,1927.4,1911.5
2022-01-07,1910.5,1951.0
2022-01-10,1956.0,1940.0
2022-01-11,1948.8,1940.0
2022-01-12,1940.5,1940.0
2022-01-13,1949.05,1939.0
2022-01-14,1946.95,1917.0
2022-01-17,1931.55,1911.0
2022-01-18,1911.0,1924.4
2022-01-19,1920.0,1893.9
2022-01-20,1905.2,1900.0
2022-01-21,1926.1,1900.0
2022-01-24,1914.5,1901.0
2022-01-25,1909.5,1900.0
2022-01-27,1910.0,1902.0
2022-01-28,1905.45,1915.0
2022-01-31,1920.0,1900.0
2022-02-01,1901.0,1954.0
2022-02-02,1945.9,1985.3
2022-02-03,1984.0,1998.9
2022-02-04,2000.0,2047.95
2022-02-07,2089.7,2085.0
2022-02-08,2110.0,2189.9
2022-02-09,2224.0,2182.0
2022-02-10,2190.45,2254.9
2022-02-11,2228.0,2105.0
2022-02-14,2065.0,2100.0
2022-02-15,2102.8,2100.0
2022-02-16,2090.0,2185.0
2022-02-17,2159.0,2136.5
2022-02-18,2118.45,2180.0
2022-02-21,2225.0,2184.05
2022-02-22,2157.0,2207.0
2022-02-23,2211.55,2205.0
2022-02-24,2107.1,2095.0
2022-02-25,2172.5,2190.0
2022-02-28,2190.0,2239.0
2022-03-02,2238.0,2249.95
2022-03-03,2282.0,2235.8
2022-03-04,2201.55,2201.1
2022-03-07,2217.75,2180.95
2022-03-08,2146.35,2170.9
2022-03-09,2198.55,2175.25
2022-03-10,2194.25,2233.5
2022-03-11,2240.4,2205.0
2022-03-14,2173.85,2195.0
2022-03-15,2196.0,2200.0
2022-03-16,2200.0,2227.0
2022-03-17,2211.9,2185.0
2022-03-21,2189.0,2295.0
2022-03-22,2318.7,2525.0
2022-03-23,2530.0,2432.0
2022-03-24,2444.0,2408.05
2022-03-25,2417.0,2322.0
2022-03-28,2360.0,2549.0
2022-03-29,2569.85,2498.65
2022-03-30,2511.15,2500.0
2022-03-31,2550.0,2605.0
2022-04-01,2599.9,2563.0
2022-04-04,2570.0,2520.95
2022-04-05,2548.45,2471.0
2022-04-06,2448.0,2467.0
2022-04-07,2472.1,2477.05
2022-04-08,2477.0,2448.0
2022-04-11,2450.0,2458.0
2022-04-12,2499.0,2434.0
2022-04-13,2435.0,2465.0
2022-04-18,2422.0,2390.0
