date,open,close
2022-04-19,165.1,173.35
2022-04-20,176.0,182.0
2022-04-21,191.1,186.05
2022-04-22,188.0,177.55
2022-04-25,171.7,168.7
2022-04-26,162.15,177.1
2022-04-27,177.1,185.95
2022-04-28,193.0,189.9
2022-04-29,185.55,183.15
2022-05-02,176.0,180.95
2022-05-04,182.5,171.65
2022-05-05,170.0,169.05
2022-05-06,174.95,167.9
2022-05-09,165.1,159.75
2022-05-10,157.7,159.35
2022-05-11,158.0,148.7
2022-05-12,145.0,148.3
2022-05-13,148.3,147.25
2022-05-16,152.0,149.9
2022-05-17,149.0,149.25
2022-05-18,150.0,151.35
2022-05-19,136.1,150.25
2022-05-20,140.0,156.2
2022-05-23,155.0,150.05
2022-05-24,149.25,154.05
2022-05-25,154.05,150.05
2022-05-26,145.15,151.4
2022-05-27,153.0,150.5
2022-05-30,150.5,147.75
2022-05-31,147.5,152.25
2022-06-01,150.5,150.0
2022-06-02,150.0,150.85
2022-06-03,149.9,146.5
2022-06-06,145.0,149.0
2022-06-07,144.0,143.0
2022-06-08,150.7,148.85
2022-06-09,155.0,144.35
2022-06-13,140.0,144.0
2022-06-15,144.0,144.0
2022-06-16,144.0,142.0
2022-06-20,133.5,140.0
2022-06-21,137.2,138.0
2022-06-22,138.0,137.0
2022-06-23,139.7,139.7
2022-06-24,136.4,138.0
2022-06-27,140.2,140.0
2022-06-28,139.0,136.0
2022-06-29,138.0,143.9
2022-06-30,147.0,137.0
2022-07-01,138.0,140.0
2022-07-04,135.0,145.4
2022-07-05,145.8,141.5
2022-07-06,141.5,141.5
2022-07-07,141.5,143.0
2022-07-08,144.0,144.5
2022-07-11,138.1,141.0
2022-07-12,140.1,141.0
2022-07-13,147.0,144.0
2022-07-18,140.6,141.0
2022-07-19,135.0,152.4
2022-07-20,150.5,167.9
2022-07-21,175.5,169.05
2022-07-22,167.25,169.8
2022-07-25,164.1,165.0
2022-07-26,157.0,151.95
2022-07-27,153.0,154.0
2022-07-28,155.0,155.0
2022-07-29,158.8,170.35
2022-08-01,170.35,165.0
2022-08-02,160.0,160.0
2022-08-03,168.8,170.0
2022-08-04,165.0,165.0
2022-08-05,161.0,165.0
2022-08-08,160.0,160.5
2022-08-10,161.0,160.5
2022-08-11,156.0,156.0
2022-08-12,154.2,157.0
2022-08-16,150.1,157.0
2022-08-17,160.0,151.2
2022-08-18,152.5,156.75
2022-08-19,155.5,155.0
2022-08-22,150.1,150.35
2022-08-23,151.3,151.2
2022-08-24,151.0,166.5
2022-08-25,160.3,157.0
2022-08-26,166.8,165.3
2022-08-29,154.5,157.4
2022-08-30,159.0,160.0
2022-09-01,160.0,159.0
2022-09-02,159.5,162.95
2022-09-05,162.0,156.0
2022-09-06,157.0,158.5
2022-09-07,158.0,160.95
2022-09-09,162.0,160.3
2022-09-12,157.0,157.0
2022-09-13,157.05,154.0
2022-09-14,151.0,159.95
2022-09-15,162.65,162.9
2022-09-19,164.75,156.0
2022-09-20,156.05,157.15
2022-09-21,156.0,153.5
2022-09-22,154.0,153.35
2022-09-23,151.5,151.5
2022-09-26,149.0,159.2
2022-09-27,151.2,150.5
2022-09-28,147.0,147.0
2022-09-29,154.8,155.0
2022-09-30,158.0,158.0
2022-10-03,151.05,150.3
2022-10-04,152.0,150.05
2022-10-06,148.0,148.1
2022-10-07,147.0,150.0
2022-10-10,154.95,155.0
2022-10-11,154.5,151.5
2022-10-12,148.05,148.05
2022-10-13,147.05,142.75
2022-10-14,146.1,146.1
2022-10-17,150.0,147.05
2022-10-18,149.85,149.9
2022-10-19,144.7,147.0
2022-10-20,145.05,145.0
2022-10-21,143.0,147.25
2022-10-24,141.55,143.6
2022-10-25,141.0,145.6
2022-10-27,143.0,145.0
2022-10-28,140.5,140.3
2022-10-31,143.0,140.6
2022-11-01,140.0,140.0
2022-11-03,140.5,141.1
2022-11-04,146.85,146.85
2022-11-09,142.1,147.0
2022-11-10,147.0,155.0
2022-11-11,152.0,151.1
2022-11-14,151.0,156.9
2022-11-15,173.9,173.05
2022-11-16,184.75,177.05
2022-11-17,180.0,211.65
2022-11-18,215.8,253.95
2022-11-21,264.6,259.5
2022-11-22,270.0,235.2
2022-11-23,225.1,241.45
2022-11-24,236.5,237.0
2022-11-25,249.0,260.7
2022-11-28,269.95,286.75
2022-11-29,296.0,275.8
2022-11-30,275.0,283.95
2022-12-01,300.0,262.35
2022-12-02,265.0,274.0
2022-12-05,270.0,273.0
2022-12-06,272.95,270.0
2022-12-07,265.0,266.95
2022-12-08,263.0,260.5
2022-12-09,262.0,260.0
2022-12-12,264.0,266.05
2022-12-13,270.0,270.0
2022-12-14,272.0,266.1
2022-12-15,266.1,265.05
2022-12-16,265.05,259.0
2022-12-19,267.3,260.0
2022-12-20,260.0,252.0
2022-12-21,250.1,242.0
2022-12-22,230.05,240.2
2022-12-23,235.5,227.25
2022-12-26,216.25,245.5
2022-12-27,245.0,245.7
2022-12-30,235.65,235.3
2023-01-02,236.0,236.0
2023-01-03,252.7,250.0
2023-01-04,243.0,243.0
2023-01-05,247.0,249.2
2023-01-06,245.0,240.0
2023-01-09,246.0,244.1
2023-01-10,244.1,248.0
2023-01-11,255.5,297.6
2023-01-12,319.9,309.0
2023-01-13,300.0,300.5
2023-01-16,323.65,289.35
2023-01-17,275.6,283.0
2023-01-18,284.0,272.7
2023-01-19,279.0,279.0
2023-01-20,272.05,278.0
2023-01-23,281.0,301.45
2023-01-24,301.3,295.0
2023-01-25,300.0,297.05
2023-01-27,291.5,291.5
2023-01-30,300.0,290.0
2023-01-31,300.0,301.0
2023-02-01,301.0,281.5
2023-02-02,286.0,286.0
2023-02-03,283.0,283.0
2023-02-06,297.0,300.0
2023-02-07,300.0,285.0
2023-02-08,298.0,296.0
2023-02-09,290.0,296.5
2023-02-10,301.0,291.0
2023-02-13,291.0,292.5
2023-02-14,296.9,295.6
2023-02-15,291.0,298.0
2023-02-16,291.0,291.0
2023-02-17,292.0,296.8
2023-02-20,296.0,296.0
2023-02-21,296.0,289.0
2023-02-22,289.0,278.5
2023-02-23,269.0,271.0
2023-02-24,264.0,276.0
2023-02-27,266.0,262.25
2023-02-28,262.0,252.85
2023-03-01,259.85,265.0
2023-03-03,261.0,272.4
2023-03-06,272.5,272.0
2023-03-08,260.0,266.15
2023-03-09,275.0,264.65
2023-03-10,257.05,270.0
2023-03-13,257.0,266.0
2023-03-14,260.0,260.0
2023-03-16,260.0,272.8
2023-03-17,279.9,277.75
2023-03-20,265.0,271.0
2023-03-21,270.0,274.0
2023-03-22,275.0,272.5
2023-03-23,277.5,277.0
2023-03-24,275.0,274.25
2023-03-27,270.0,252.4
2023-03-28,265.0,275.0
2023-03-29,268.1,277.9
2023-03-31,293.0,289.7
2023-04-03,295.0,297.0
2023-04-05,300.0,298.0
2023-04-06,295.0,290.5
2023-04-10,309.95,294.0
2023-04-11,308.9,291.0
2023-04-12,303.0,292.0
2023-04-13,305.0,303.0
2023-04-17,303.1,305.0
2023-04-18,308.0,305.0
2023-04-19,303.0,303.0
2023-04-20,302.0,298.0
2023-04-24,288.8,292.6
2023-04-25,299.6,299.6
2023-04-26,299.0,300.0
2023-04-27,298.0,295.5
2023-04-28,304.9,299.0
2023-05-02,300.0,300.0
2023-05-03,299.0,300.0
2023-05-04,294.0,305.0
2023-05-05,303.0,302.0
2023-05-08,308.0,308.1
2023-05-09,318.0,315.0
2023-05-10,315.1,315.6
2023-05-11,320.0,323.35
2023-05-12,325.0,330.65
2023-05-15,325.0,343.35
2023-05-16,340.0,333.65
2023-05-17,336.0,334.4
2023-05-18,334.0,326.0
2023-05-19,327.0,332.15
2023-05-22,333.95,334.7
2023-05-23,323.0,328.0
2023-05-24,333.95,325.0
2023-05-25,333.45,333.4
2023-05-26,332.0,333.0
2023-05-29,320.0,335.15
2023-05-30,402.15,402.15
2023-05-31,445.0,443.65
