date,open,close
2021-08-02,1280.0,1275.0
2021-08-03,1298.9,1282.1
2021-08-04,1289.85,1318.3
2021-08-05,1336.0,1383.0
2021-08-06,1410.0,1375.6
2021-08-09,1392.0,1297.0
2021-08-10,1301.6,1145.0
2021-08-11,1136.1,1125.0
2021-08-12,1090.0,1130.0
2021-08-13,1164.9,1098.95
2021-08-16,1094.2,1082.05
2021-08-17,1106.1,1081.05
2021-08-18,1118.95,1144.0
2021-08-20,1130.0,1097.6
2021-08-23,1100.0,1020.0
2021-08-24,1039.9,1076.0
2021-08-25,1075.0,1080.0
2021-08-26,1089.95,1070.0
2021-08-27,1080.7,1090.0
2021-08-30,1089.9,1115.35
2021-08-31,1157.95,1109.0
2021-09-01,1090.0,1105.0
2021-09-02,1100.0,1068.05
2021-09-03,1050.0,1055.35
2021-09-06,1058.9,1037.5
2021-09-07,1034.95,1045.1
2021-09-08,1061.0,1038.0
2021-09-09,1054.0,1050.0
2021-09-13,1048.0,1100.0
2021-09-14,1124.95,1229.0
2021-09-15,1254.0,1195.25
2021-09-16,1222.0,1173.0
2021-09-17,1195.0,1123.0
2021-09-20,1140.0,1080.0
2021-09-21,1082.0,1110.0
2021-09-22,1120.0,1108.55
2021-09-23,1135.0,1116.0
2021-09-24,1135.0,1121.5
2021-09-27,1147.4,1105.0
2021-09-28,1102.0,1108.9
2021-09-29,1102.6,1059.85
2021-09-30,1094.5,1078.0
2021-10-01,1060.0,1114.6
2021-10-04,1139.0,1124.25
2021-10-05,1135.0,1119.0
2021-10-06,1116.0,1089.8
2021-10-07,1109.45,1132.0
2021-10-08,1143.0,1130.05
2021-10-11,1140.0,1103.2
2021-10-12,1140.0,1081.1
2021-10-13,1100.0,1074.0
2021-10-14,1073.0,1090.0
2021-10-18,1070.0,1085.0
2021-10-19,1094.0,1089.45
2021-10-20,1096.0,1057.0
2021-10-21,1074.95,1061.0
2021-10-22,1072.8,981.1
2021-10-25,987.0,953.0
2021-10-26,956.0,955.5
2021-10-27,960.0,1049.6
2021-10-28,1043.0,985.0
2021-10-29,999.0,1035.0
2021-11-01,1004.8,1102.05
2021-11-02,1110.0,1106.0
2021-11-03,1110.0,1064.0
2021-11-04,1083.9,1089.95
2021-11-08,1093.95,1067.0
2021-11-09,1070.0,1060.0
2021-11-10,1057.65,1084.0
2021-11-11,1096.0,1140.0
2021-11-12,1149.0,1090.0
2021-11-15,1100.75,1090.0
2021-11-16,1080.7,1068.0
2021-11-17,1067.9,1054.2
2021-11-18,1064.1,1014.0
2021-11-22,1014.05,1007.6
2021-11-23,1003.7,1088.5
2021-11-24,1091.0,1080.0
2021-11-25,1070.5,1073.0
2021-11-26,1070.55,1039.95
2021-11-29,1021.0,1030.0
2021-11-30,1019.8,999.0
2021-12-01,999.0,1042.0
2021-12-02,1038.0,1045.05
2021-12-03,1052.95,1068.0
2021-12-06,1088.0,1035.95
2021-12-07,1063.95,1017.05
2021-12-08,1031.6,1035.0
2021-12-09,1035.0,1054.95
2021-12-10,1058.85,1050.0
2021-12-13,1065.0,1026.65
2021-12-14,1028.0,1034.0
2021-12-15,1022.05,1020.0
2021-12-16,1058.25,1090.0
2021-12-17,1075.0,983.0
2021-12-20,993.0,1044.0
2021-12-21,1023.0,1009.8
2021-12-22,1028.0,1040.0
2021-12-23,1040.0,1074.0
2021-12-24,1072.0,1052.95
2021-12-27,1018.3,1060.0
2021-12-28,1070.6,1071.0
2021-12-29,1115.0,1105.9
2021-12-30,1105.9,1061.75
2021-12-31,1113.0,1065.0
2022-01-03,1097.0,1082.25
2022-01-04,1108.0,1102.0
2022-01-05,1082.05,1093.0
2022-01-06,1070.25,1066.0
2022-01-07,1090.0,1089.0
