date,open,close
2021-01-04,682.5,713.44
2021-01-05,716.25,724.84
2021-01-06,726.0,720.08
2021-01-07,729.38,739.13
2021-01-08,739.2,742.58
2021-01-11,749.25,747.19
2021-01-12,753.19,726.3
2021-01-13,745.5,703.28
2021-01-14,699.75,683.25
2021-01-15,685.2,671.74
2021-01-18,671.74,657.3
2021-01-19,664.8,655.58
2021-01-20,659.96,687.68
2021-01-21,696.15,692.74
2021-01-22,697.5,678.23
2021-01-25,684.45,669.56
2021-01-27,671.25,675.45
2021-01-28,669.0,646.73
2021-01-29,649.5,673.95
2021-02-01,673.46,676.43
2021-02-02,682.05,652.58
2021-02-03,656.21,672.75
2021-02-04,675.0,677.18
2021-02-05,680.25,675.94
2021-02-08,676.73,665.96
2021-02-09,671.25,672.3
2021-02-10,677.59,668.21
2021-02-11,665.18,678.34
2021-02-12,681.0,684.49
2021-02-15,691.24,708.71
2021-02-16,718.5,676.2
2021-02-17,679.73,709.01
2021-02-18,716.25,711.75
2021-02-19,716.25,730.54
2021-02-22,735.75,768.83
2021-02-23,796.5,774.38
2021-02-24,775.95,776.25
2021-02-25,789.75,781.95
2021-02-26,769.16,782.21
2021-03-01,802.5,783.71
2021-03-02,794.93,790.5
2021-03-03,795.6,786.26
2021-03-04,779.25,787.54
2021-03-05,787.54,782.63
2021-03-08,781.5,749.21
2021-03-09,755.25,744.9
2021-03-10,746.25,742.05
2021-03-12,746.25,732.11
2021-03-15,740.33,722.29
2021-03-16,723.68,746.85
2021-03-17,753.75,754.95
2021-03-18,755.25,731.59
2021-03-19,734.36,732.04
2021-03-22,738.83,750.0
2021-03-23,756.75,749.33
2021-03-24,752.96,743.63
2021-03-25,743.93,748.99
2021-03-26,756.9,745.2
2021-03-30,756.0,761.78
2021-03-31,765.0,757.88
2021-04-01,757.58,757.5
2021-04-05,756.75,734.25
2021-04-06,749.1,739.43
2021-04-07,741.0,752.63
2021-04-08,759.75,750.0
2021-04-09,748.88,742.16
2021-04-12,745.05,741.23
2021-04-13,746.1,756.75
2021-04-15,750.23,742.88
2021-04-16,742.5,742.5
2021-04-19,735.0,702.19
2021-04-20,711.45,695.25
2021-04-22,696.0,667.2
2021-04-23,891.0,879.9
2021-04-26,664.5,674.25
2021-04-27,675.75,695.25
