date,open,close
2023-09-27,231.0,245.05
2023-09-28,244.0,251.1
2023-09-29,251.9,253.35
2023-10-03,253.7,249.4
2023-10-04,245.1,240.0
2023-10-05,242.8,235.1
2023-10-06,235.95,245.25
2023-10-09,239.05,233.25
2023-10-10,237.8,239.0
2023-10-11,241.7,239.5
2023-10-12,242.35,248.0
2023-10-13,248.0,244.5
2023-10-16,239.1,251.75
2023-10-17,253.9,255.0
2023-10-18,256.7,263.7
2023-10-19,264.0,262.0
2023-10-20,263.8,261.25
2023-10-23,262.0,240.4
2023-10-25,244.0,239.85
2023-10-26,239.3,240.2
2023-10-27,243.0,242.2
2023-10-30,242.0,237.65
2023-10-31,238.2,238.35
2023-11-01,238.35,236.35
2023-11-02,239.75,243.5
2023-11-03,244.65,241.2
2023-11-06,242.9,248.05
2023-11-07,250.55,250.2
2023-11-08,252.85,256.85
2023-11-09,254.0,259.5
2023-11-10,259.75,246.5
2023-11-12,251.7,252.6
2023-11-13,252.6,254.55
2023-11-15,254.55,266.5
2023-11-16,266.7,278.05
2023-11-17,279.65,279.6
2023-11-20,282.3,292.9
2023-11-21,294.95,283.0
2023-11-22,284.0,284.0
2023-11-23,284.85,284.8
2023-11-24,285.25,301.0
2023-11-28,301.95,299.0
2023-11-29,301.1,295.25
2023-11-30,297.0,294.9
2023-12-01,294.8,298.9
2023-12-04,306.0,301.5
2023-12-05,302.0,296.2
2023-12-06,298.25,293.6
2023-12-07,293.5,288.75
2023-12-08,290.7,296.0
2023-12-11,296.95,294.35
2023-12-12,294.45,287.9
2023-12-13,291.0,287.55
2023-12-14,289.5,279.0
2023-12-15,279.85,280.0
2023-12-18,280.0,278.85
2023-12-19,279.55,275.0
2023-12-20,276.2,260.0
