date,open,close
2021-01-04,275.7,274.0
2021-01-05,285.0,278.0
2021-01-06,277.9,271.5
2021-01-07,276.95,281.75
2021-01-08,287.0,278.0
2021-01-11,282.85,276.65
2021-01-12,278.95,275.0
2021-01-13,273.7,270.0
2021-01-14,274.9,271.35
2021-01-15,270.0,272.3
2021-01-18,273.95,263.2
2021-01-19,269.85,272.4
2021-01-20,270.05,270.5
2021-01-21,282.7,280.0
2021-01-22,280.0,270.0
2021-01-25,276.75,269.35
2021-01-27,273.0,265.7
2021-01-28,264.15,255.95
2021-01-29,257.5,244.5
2021-02-01,250.0,257.75
2021-02-02,261.9,249.75
2021-02-03,245.8,251.15
2021-02-04,250.0,263.7
2021-02-05,265.0,267.75
2021-02-08,268.55,294.5
2021-02-09,305.0,290.85
2021-02-10,291.0,300.55
2021-02-11,295.0,301.05
2021-02-12,302.4,286.25
2021-02-15,288.25,293.2
2021-02-16,293.9,315.2
2021-02-17,311.1,346.7
2021-02-18,360.95,329.05
2021-02-19,329.9,332.55
2021-02-22,335.8,329.95
2021-02-23,330.5,327.7
2021-02-24,330.1,337.7
2021-02-25,351.0,341.0
2021-02-26,337.0,330.55
2021-03-01,336.0,315.0
2021-03-02,329.45,325.6
2021-03-03,328.0,335.65
2021-03-04,330.0,335.15
2021-03-05,331.1,323.45
2021-03-08,329.0,322.15
2021-03-09,324.9,315.45
2021-03-10,317.0,328.15
2021-03-12,334.0,320.05
2021-03-15,322.2,318.65
2021-03-16,320.3,316.3
2021-03-17,317.05,309.25
2021-03-18,310.7,296.35
2021-03-19,289.0,292.35
2021-03-22,286.55,284.3
2021-03-23,286.85,287.75
2021-03-24,287.0,285.4
2021-03-25,281.0,273.05
2021-03-26,279.0,275.65
2021-03-30,280.0,277.1
2021-03-31,278.0,277.4
2021-04-01,277.7,300.5
2021-04-05,299.6,308.05
2021-04-06,308.0,328.0
2021-04-07,327.95,338.15
2021-04-08,340.0,351.9
2021-04-09,352.45,334.0
2021-04-12,325.6,318.7
2021-04-13,312.0,309.9
2021-04-15,306.15,318.2
2021-04-16,320.0,315.55
2021-04-19,304.0,305.35
2021-04-20,307.5,299.95
2021-04-22,300.0,298.0
2021-04-23,298.0,300.65
2021-04-26,304.35,315.65
2021-04-27,320.95,319.5
2021-04-28,320.25,317.9
2021-04-29,326.8,319.5
2021-04-30,319.0,314.0
2021-05-03,312.0,316.9
2021-05-04,319.7,316.9
2021-05-05,319.7,310.85
2021-05-06,313.6,318.0
2021-05-07,319.85,320.0
2021-05-10,321.9,324.85
2021-05-11,322.55,316.35
2021-05-12,316.8,309.0
2021-05-14,309.2,308.9
2021-05-17,311.0,313.0
2021-05-18,316.45,329.0
2021-05-19,341.65,336.95
2021-05-20,336.0,328.9
2021-05-21,333.0,331.45
2021-05-24,331.45,336.8
2021-05-25,344.9,335.4
2021-05-26,337.35,351.2
2021-05-27,357.9,344.0
2021-05-28,348.9,336.5
2021-05-31,338.9,335.0
2021-06-01,330.65,329.6
2021-06-02,327.15,342.3
2021-06-03,354.0,359.4
2021-06-04,361.45,377.0
2021-06-07,391.0,414.7
2021-06-08,418.0,444.75
2021-06-09,449.95,423.0
2021-06-10,424.35,432.9
2021-06-11,434.95,453.6
2021-06-14,458.0,442.5
2021-06-15,439.0,432.0
2021-06-16,432.7,426.2
2021-06-17,420.0,415.1
2021-06-18,414.45,414.0
2021-06-21,402.0,405.2
2021-06-22,410.0,426.0
2021-06-23,425.0,416.5
2021-06-24,417.6,415.0
2021-06-25,409.55,415.0
2021-06-28,419.0,403.95
2021-06-29,408.4,396.0
2021-06-30,407.8,397.0
2021-07-01,406.0,401.0
2021-07-02,400.5,406.5
2021-07-05,411.5,403.0
2021-07-06,411.0,406.0
2021-07-07,409.0,399.5
