date,open,close
2021-01-04,42.35,48.6
2021-01-05,51.55,55.85
2021-01-06,55.85,53.0
2021-01-07,53.1,52.85
2021-01-08,53.85,50.1
2021-01-11,50.8,49.15
2021-01-12,49.7,48.7
2021-01-13,49.25,48.6
2021-01-14,49.45,48.5
2021-01-15,48.8,47.45
2021-01-18,47.5,45.15
2021-01-19,45.35,49.55
2021-01-20,49.5,47.6
2021-01-21,48.25,48.5
2021-01-22,48.8,48.0
2021-01-25,49.45,46.15
2021-01-27,46.15,46.55
2021-01-28,46.5,47.15
2021-01-29,47.1,45.8
2021-02-01,45.15,46.4
2021-02-02,46.5,47.0
2021-02-03,47.6,48.7
2021-02-04,49.45,49.4
2021-02-05,49.85,48.15
2021-02-08,48.1,49.25
2021-02-09,50.0,52.35
2021-02-10,52.85,51.05
2021-02-11,51.45,57.65
2021-02-12,58.2,55.95
2021-02-15,56.6,55.55
2021-02-16,55.2,54.35
2021-02-17,53.55,53.35
2021-02-18,53.55,54.6
2021-02-19,54.6,53.0
2021-02-22,53.8,51.65
2021-02-23,51.65,51.3
2021-02-24,51.9,55.2
2021-02-25,55.75,59.3
2021-02-26,57.8,57.0
2021-03-01,57.4,55.3
2021-03-02,55.75,54.85
2021-03-03,55.3,54.8
2021-03-04,54.45,55.4
2021-03-05,55.45,57.75
2021-03-08,58.9,59.35
2021-03-09,60.0,62.05
2021-03-10,62.5,63.5
2021-03-12,64.0,67.65
2021-03-15,67.75,65.6
2021-03-16,65.45,68.85
2021-03-17,69.0,64.1
2021-03-18,64.15,58.1
2021-03-19,57.5,61.1
2021-03-22,61.3,59.55
2021-03-23,59.95,59.2
2021-03-24,59.45,59.9
2021-03-25,59.3,60.3
2021-03-26,60.25,63.9
2021-03-30,63.35,64.15
2021-03-31,64.75,63.5
2021-04-01,64.9,67.35
2021-04-05,67.9,64.7
2021-04-06,66.0,65.4
2021-04-07,66.0,67.7
2021-04-08,68.6,68.95
2021-04-09,68.85,71.5
2021-04-12,70.0,63.0
2021-04-13,63.1,64.95
2021-04-15,66.85,63.3
2021-04-16,65.15,63.6
2021-04-19,61.55,69.65
2021-04-20,70.3,75.25
2021-04-22,76.0,81.5
2021-04-23,83.0,83.95
2021-04-26,85.95,81.55
2021-04-27,81.9,82.5
2021-04-28,82.9,96.25
2021-04-29,97.45,91.5
2021-04-30,91.0,91.95
2021-05-03,92.5,96.85
2021-05-04,97.4,91.0
2021-05-05,90.25,93.65
2021-05-06,94.8,91.9
2021-05-07,92.5,90.8
2021-05-10,93.0,91.4
2021-05-11,91.0,90.15
2021-05-12,90.8,88.0
2021-05-14,88.25,85.55
2021-05-17,84.55,91.9
2021-05-18,93.6,90.1
2021-05-19,91.0,87.7
2021-05-20,88.15,90.4
2021-05-21,91.95,89.95
2021-05-24,90.25,100.6
2021-05-25,101.75,106.0
2021-05-26,106.8,104.6
2021-05-27,105.0,103.65
2021-05-28,105.0,111.8
2021-05-31,113.8,117.65
2021-06-01,118.7,114.25
2021-06-02,113.6,120.1
2021-06-03,122.15,123.95
2021-06-04,123.75,124.4
2021-06-07,125.3,121.0
2021-06-08,121.45,122.75
2021-06-09,124.0,124.5
2021-06-10,125.4,125.65
2021-06-11,126.4,124.85
2021-06-14,125.0,121.25
2021-06-15,122.0,127.75
2021-06-16,129.0,135.15
