date,open,close
2021-08-06,750.0,748.5
2021-08-09,751.7,735.0
2021-08-10,740.0,765.0
2021-08-11,774.4,748.0
2021-08-12,751.75,753.25
2021-08-13,758.5,756.0
2021-08-16,756.0,734.0
2021-08-17,738.85,722.2
2021-08-18,723.0,720.0
2021-08-20,720.0,710.0
2021-08-23,719.75,676.4
2021-08-24,675.5,668.0
2021-08-25,671.7,676.85
2021-08-26,679.9,670.0
2021-08-27,672.1,670.4
2021-08-30,674.7,679.0
2021-08-31,680.0,691.05
2021-09-01,696.7,696.0
2021-09-02,682.4,670.65
2021-09-03,672.0,674.0
2021-09-06,676.4,670.0
2021-09-07,675.0,669.6
2021-09-08,670.0,669.1
2021-09-09,670.0,661.2
2021-09-13,665.0,666.95
2021-09-14,670.2,684.55
2021-09-15,689.9,711.5
2021-09-16,721.0,701.55
2021-09-17,705.0,689.2
2021-09-20,688.7,674.0
2021-09-21,675.0,677.3
2021-09-22,679.5,690.65
2021-09-23,699.0,689.6
2021-09-24,693.4,684.55
2021-09-27,688.4,675.8
2021-09-28,678.9,680.55
2021-09-29,667.25,677.0
2021-09-30,677.1,681.0
2021-10-01,675.45,674.55
2021-10-04,672.15,671.5
2021-10-05,672.5,673.2
2021-10-06,674.9,667.75
2021-10-07,670.25,668.45
2021-10-08,676.4,671.05
2021-10-11,672.15,668.5
2021-10-12,671.9,667.95
2021-10-13,667.1,666.3
2021-10-14,667.0,662.05
2021-10-18,663.0,657.25
2021-10-19,660.8,642.25
2021-10-20,643.8,635.0
2021-10-21,635.0,628.7
2021-10-22,628.9,617.5
2021-10-25,622.0,612.9
2021-10-26,612.9,642.0
2021-10-27,640.0,636.0
2021-10-28,636.0,630.25
2021-10-29,625.0,636.0
2021-11-01,636.0,626.8
2021-11-02,627.0,626.5
2021-11-03,623.5,627.75
2021-11-04,626.0,630.5
2021-11-08,634.7,633.3
2021-11-09,637.7,637.4
2021-11-10,638.0,634.0
2021-11-11,654.75,650.05
2021-11-12,653.0,646.6
2021-11-15,646.05,637.5
2021-11-16,643.9,638.8
2021-11-17,638.8,630.05
2021-11-18,640.0,626.05
2021-11-22,620.95,611.65
2021-11-23,612.0,618.5
2021-11-24,620.0,623.1
2021-11-25,626.5,624.25
2021-11-26,624.5,628.0
2021-11-29,627.0,609.95
2021-11-30,610.2,612.7
2021-12-01,612.0,615.5
2021-12-02,610.0,608.3
2021-12-03,608.55,603.9
2021-12-06,605.0,603.5
2021-12-07,605.1,604.95
2021-12-08,604.0,613.95
2021-12-09,614.1,613.5
2021-12-10,610.2,614.85
2021-12-13,612.0,616.85
2021-12-14,617.1,607.2
2021-12-15,610.25,611.0
2021-12-16,614.0,612.15
2021-12-17,612.9,607.35
2021-12-20,605.0,600.45
2021-12-21,601.0,605.0
2021-12-22,609.7,608.2
2021-12-23,608.1,609.0
2021-12-24,608.0,605.0
2021-12-27,607.0,596.9
2021-12-28,600.0,604.0
2021-12-29,605.0,610.0
2021-12-30,610.0,625.0
2021-12-31,631.0,629.7
2022-01-03,629.7,622.95
2022-01-04,622.95,618.0
2022-01-05,615.0,610.0
2022-01-06,610.0,609.95
2022-01-07,610.0,608.15
2022-01-10,610.0,609.9
2022-01-11,610.4,608.75
2022-01-12,609.05,603.8
2022-01-13,605.0,604.5
2022-01-14,609.0,604.9
2022-01-17,605.0,606.8
2022-01-18,611.5,602.1
2022-01-19,603.0,600.0
2022-01-20,601.0,599.95
2022-01-21,597.0,593.95
2022-01-24,593.1,579.0
2022-01-25,576.0,568.5
2022-01-27,577.95,565.0
2022-01-28,565.0,574.9
2022-01-31,577.55,575.5
2022-02-01,573.05,574.05
2022-02-02,574.0,570.45
2022-02-03,571.0,571.0
2022-02-04,570.0,569.6
2022-02-07,569.4,568.95
2022-02-08,570.0,568.75
2022-02-09,564.7,553.95
2022-02-10,553.0,546.0
2022-02-11,543.0,543.5
2022-02-14,544.0,530.4
2022-02-15,529.6,519.3
2022-02-16,525.65,521.0
2022-02-17,521.0,516.5
2022-02-18,515.0,523.0
2022-02-21,515.0,500.0
2022-02-22,495.0,479.9
2022-02-23,492.0,481.85
2022-02-24,430.0,450.0
2022-02-25,457.5,470.0
2022-02-28,467.0,460.45
2022-03-02,460.0,452.7
2022-03-03,454.1,458.0
2022-03-04,457.35,454.7
2022-03-07,449.0,442.8
2022-03-08,440.5,441.85
2022-03-09,449.95,446.8
2022-03-10,454.9,459.7
2022-03-11,465.0,480.2
2022-03-14,481.5,475.1
2022-03-15,474.5,461.75
2022-03-16,464.35,459.45
2022-03-17,462.0,462.0
2022-03-21,461.4,461.5
2022-03-22,465.7,456.6
2022-03-23,462.55,464.95
2022-03-24,463.55,472.0
2022-03-25,472.0,493.5
2022-03-28,490.0,485.8
2022-03-29,498.0,479.25
2022-03-30,482.05,472.3
2022-03-31,474.3,457.95
2022-04-01,460.0,481.5
2022-04-04,482.7,483.0
2022-04-05,508.0,509.8
2022-04-06,508.65,507.0
2022-04-07,507.05,508.0
2022-04-08,506.3,509.0
2022-04-11,509.0,496.1
2022-04-12,493.0,488.1
2022-04-13,492.0,490.1
2022-04-18,490.0,489.95
2022-04-19,493.0,484.0
2022-04-20,491.7,487.0
2022-04-21,484.0,488.0
2022-04-22,488.35,495.4
2022-04-25,495.0,491.9
2022-04-26,491.7,485.0
2022-04-27,483.0,486.05
2022-04-28,484.0,477.0
2022-04-29,481.0,475.9
2022-05-02,474.5,480.05
2022-05-04,472.0,465.1
2022-05-05,468.0,463.8
2022-05-06,460.0,456.55
2022-05-09,456.65,448.75
2022-05-10,454.0,440.45
2022-05-11,436.0,436.3
2022-05-12,436.3,432.35
2022-05-13,430.0,436.0
2022-05-16,435.45,442.0
2022-05-17,445.9,443.4
2022-05-18,444.05,454.4
2022-05-19,441.7,442.25
2022-05-20,444.0,447.35
2022-05-23,450.75,439.15
2022-05-24,440.0,431.0
2022-05-25,432.0,417.5
2022-05-26,416.5,418.8
2022-05-27,419.0,422.0
2022-05-30,428.0,425.0
2022-05-31,426.95,424.0
2022-06-01,423.0,426.5
2022-06-02,426.9,426.9
2022-06-03,430.1,442.0
2022-06-06,480.0,459.95
2022-06-07,464.0,457.0
2022-06-08,456.8,466.0
2022-06-09,464.95,466.95
2022-06-10,464.0,466.0
2022-06-13,461.3,450.1
2022-06-14,450.45,450.2
2022-06-15,450.0,450.8
2022-06-16,450.25,442.0
2022-06-17,445.0,442.5
2022-06-20,459.95,430.0
2022-06-21,439.0,440.9
2022-06-22,440.0,438.5
2022-06-23,439.0,440.0
2022-06-24,447.25,438.25
2022-06-27,446.0,442.0
2022-06-28,443.0,444.0
2022-06-29,446.0,440.0
2022-06-30,444.7,443.1
2022-07-01,441.0,441.8
2022-07-04,443.7,447.5
