Stock,Open,Close,Profit,Profit Percent
JEESIK,646.0,603.65,-43,-6.66
NETPEO,2210.0,2206.15,-4,-0.18
GRAVIN,1120.35,1047.65,-73,-6.52
PARCRU,85.7,113.2,28,32.94
FOSIND,3510.0,3825.85,315,8.97
INNTHI,587.5,521.0,-66,-11.24
Total Profit,Total Invested Amount
157,8158
