Stock,Open,Close,Profit,Profit Percent
REFIND,304.3,590.85,286,94.08
NARHRU,757.0,1175.5,418,55.22
SPIC,66.0,76.4,10,15.15
KOTPET,71.8,147.55,76,107.04
GRINOR,1935.9,2200.9,265,13.7
KEWKIR,510.6,771.6,261,51.18
BAAUTO,3693.8,6372.1,2679,72.54
HGINF,595.0,819.4,224,37.65
REDIND,185.05,175.8,-10,-5.41
BLUSTA,1240.0,951.25,-289,-23.31
EMULIM,309.5,434.85,125,40.45
BOMSUP,142.9,266.0,124,87.32
Total Profit,Total Invested Amount
4169,9807
